Class Suffix,Label,Severity,Message
CHEBI_36357,polyatomic entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_50795,nanostructure,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49882,rhenium atom,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0000051,morphology,Violation,Class is missing curation status (obo:IAO_0000114).
UO_0000003,time unit,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000310,document,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_22977,cadmium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000034,function,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33337,actinium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28694,copper atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000226,photometric measurement process [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
UO_0000163,mass percentage,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_32999,europium atom,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000444,publishing process,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28073,chromium atom,Violation,Class is missing curation status (obo:IAO_0000114).
UO_0000076,mole fraction,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000648,fluororubber FKM [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000023,exterior orientation [jade],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25107,magnesium atom,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0001546,quality of a solid [pato],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000199,raw rubber samples [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33359,rhodium atom,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000591,software method,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33579,main group molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000265,standard deviation [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_68452,azole,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_84291,organic sulfur anion,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000147,fiat point,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000002,continuant,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30687,osmium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33379,erbium,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33331,yttrium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33392,californium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000646,polyisoprene IR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
UO_1000076,mole fraction based unit,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27573,silicon atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33259,elemental molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33372,neodymium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000023,role,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33582,carbon group molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_17051,fluoride,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_31344,calcium oxide,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_38106,organosulfur heterocyclic compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25805,oxygen atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30682,ruthenium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_36830,monoanion,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000190,spectrum [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_50812,carbon nanostructure,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000647,nitrile rubber NBR [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_26835,sulfur molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_60004,mixture [chebi],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33342,zirconium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000195,FTIR spectroscopy [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_36962,organochalcogen compound,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33357,hassium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33364,platinum,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_36358,polyatomic ion,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33313,polonium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000640,normalization [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_32594,barium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_24061,fluorine atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_28984,aluminium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000261,zinc [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27568,selenium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33323,francium atom,Violation,Class is missing curation status (obo:IAO_0000114).
PATO_0001291,electromagnetic (EM) radiation quality,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25016,lead atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000229,photometry [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27007,tin atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000222,processed spectrum [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25696,organic anion,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000142,fiat line,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000239,digital image processing [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000009,two-dimensional spatial region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33595,cyclic compound,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000017,extrudate norm [imr],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33395,mendelevium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_25555,nitrogen atom,Violation,Class is missing curation status (obo:IAO_0000114).
APOLLO_SV_00000796,dataset creating,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000015,process,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_18291,manganese atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000019,quality,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_26833,sulfur atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_194533,nihonium atom,Violation,Class is missing curation status (obo:IAO_0000114).
UO_0000000,unit,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_133602,carbon black nanoparticle,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33390,curium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000108,cost group [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33368,roentgenium atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000202,temporal interval,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33273,polyatomic anion,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000019,standard deviation [Wikipedia],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_24431,chemical entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27560,boron atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33517,copernicium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49475,argon atom,Violation,Class is missing curation status (obo:IAO_0000114).
NCBITaxon_9606,Homo sapiens,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33397,lawrencium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33250,atom,Violation,Class is missing curation status (obo:IAO_0000114).
OBI_0000245,organization,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33285,heteroorganic entity,Violation,Class is missing curation status (obo:IAO_0000114).
COB_0000083,failed planned process,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49696,krypton atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_51143,nitrogen molecular entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33376,terbium atom,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000134,operational assistant [hsh],Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000645,EPDM rubber [ifnano],Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_30415,astatine atom,Violation,Class is missing curation status (obo:IAO_0000114).
BFO_0000148,zero-dimensional temporal region,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33261,organosulfur compound,Violation,Class is missing curation status (obo:IAO_0000114).
DIGITRUBBER_000149,deprecated class,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33367,darmstadtium,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33314,radon atom,Violation,Class is missing curation status (obo:IAO_0000114).
IAO_0000033,directive information entity,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_33393,einsteinium atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_27563,arsenic atom,Violation,Class is missing curation status (obo:IAO_0000114).
CHEBI_49666,iridium atom,Violation,Class is missing curation status (obo:IAO_0000114).
