Class Suffix,Label,Severity,Message
OBI_0000202,investigation agent role,Violation,Class is missing a German (de) label.
PMD_0020152,component,Violation,Class is missing a German (de) label.
OBI_0002201,determination if assay will provide reliable results,Violation,Class is missing a German (de) label.
CHEBI_72695,organic molecule,Violation,Class is missing a German (de) label.
PMD_0050076,alumina matrix composite,Violation,Class is missing a German (de) label.
CHEBI_33387,neptunium atom,Violation,Class is missing a German (de) label.
PMD_0050096,hydroxyapatite ceramic,Violation,Class is missing a German (de) label.
PMD_0050072,titanium diboride ceramic,Violation,Class is missing a German (de) label.
IAO_0000102,data about an ontology part,Violation,Class is missing a German (de) label.
PMD_0000931,simulation method specification,Violation,Class is missing a German (de) label.
PMD_0025004,alloy,Violation,Class is missing a German (de) label.
PMD_0020063,portion of neon,Violation,Class is missing a German (de) label.
BFO_0000011,spatiotemporal region,Violation,Class is missing a German (de) label.
CHEBI_30513,antimony atom,Violation,Class is missing a German (de) label.
CHEBI_38179,monocyclic heteroarene,Violation,Class is missing a German (de) label.
OBI_0000387,cool function,Violation,Class is missing a German (de) label.
PMD_0020132,size,Violation,Class is missing a German (de) label.
PMD_0000537,brinell hardness,Violation,Class is missing a German (de) label.
PMD_0020060,portion of lead,Violation,Class is missing a German (de) label.
PMD_0020202,crack,Violation,Class is missing a German (de) label.
PMD_0000101,import path,Violation,Class is missing a German (de) label.
CHEBI_194535,moscovium atom,Violation,Class is missing a German (de) label.
CHEBI_49828,praseodymium atom,Violation,Class is missing a German (de) label.
PMD_0000003,plan specification,Violation,Class is missing a German (de) label.
PMD_0000654,functional material,Violation,Class is missing a German (de) label.
PMD_0050068,silicon nitride ceramic,Violation,Class is missing a German (de) label.
DIGITRUBBER_000459,motor [envo],Violation,Class is missing a German (de) label.
NCIT_C84383,spectrum [ncit],Violation,Class is missing a German (de) label.
PMD_0050107,pyrex-type glass,Violation,Class is missing a German (de) label.
CHEBI_33343,hafnium atom,Violation,Class is missing a German (de) label.
CHEBI_35489,organic disulfide,Violation,Class is missing a German (de) label.
CHEBI_30501,beryllium atom,Violation,Class is missing a German (de) label.
NCIT_C48367,pixel [ncit],Violation,Class is missing a German (de) label.
CHEBI_33351,seaborgium atom,Violation,Class is missing a German (de) label.
PMD_0000920,saw,Violation,Class is missing a German (de) label.
PMD_0020231,interstitital solid solution,Violation,Class is missing a German (de) label.
PMD_0020236,mixed dislocation,Violation,Class is missing a German (de) label.
