Class Suffix,Label,Severity,Message
PMD_0010025,bioresorbable,Violation,Class 'PMD_0010025' ('bioresorbable') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_37376,tetraphosphorus decaoxide,Violation,Class 'CHEBI_37376' ('tetraphosphorus decaoxide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000974,tensile testing process,Violation,Class 'PMD_0000974' ('tensile testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0200002,injection molding,Violation,Class 'PMD_0200002' ('injection molding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000053,melting process,Violation,Class 'PMD_0000053' ('melting process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000918,rheometry,Violation,Class 'PMD_0000918' ('rheometry') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000569,coating from the gaseous or vapour state,Violation,Class 'PMD_0000569' ('coating from the gaseous or vapour state') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33377,dysprosium atom,Violation,Class 'CHEBI_33377' ('dysprosium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000457,manufacturing [obi],Violation,Class 'OBI_0000457' ('manufacturing [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000961,sublimation point,Violation,Class 'PMD_0000961' ('sublimation point') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33336,lanthanum atom,Violation,Class 'CHEBI_33336' ('lanthanum atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025007,frequency,Violation,Class 'PMD_0025007' ('frequency') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000857,microstructure,Violation,Class 'PMD_0000857' ('microstructure') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020086,portion of gallium,Violation,Class 'PMD_0020086' ('portion of gallium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025010,heating,Violation,Class 'PMD_0025010' ('heating') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050111,barium glass,Violation,Class 'PMD_0050111' ('barium glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090011,natural fiber composite,Violation,Class 'PMD_0090011' ('natural fiber composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000225,obsolescence reason specification,Violation,Class 'IAO_0000225' ('obsolescence reason specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000560,cleaning,Violation,Class 'PMD_0000560' ('cleaning') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050036,biodegradable polymers,Violation,Class 'PMD_0050036' ('biodegradable polymers') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000803,irradiation device,Violation,Class 'PMD_0000803' ('irradiation device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000811,joining device,Violation,Class 'PMD_0000811' ('joining device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001014,x-ray analyzing process,Violation,Class 'PMD_0001014' ('x-ray analyzing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010014,precious metal,Violation,Class 'PMD_0010014' ('precious metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000027,data item,Violation,Class 'IAO_0000027' ('data item') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000834,map,Violation,Class 'PMD_0000834' ('map') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020194,diffusion,Violation,Class 'PMD_0020194' ('diffusion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020138,lot,Violation,Class 'PMD_0020138' ('lot') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020059,portion of sulfur,Violation,Class 'PMD_0020059' ('portion of sulfur') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_27594,carbon atom,Violation,Class 'CHEBI_27594' ('carbon atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000868,natural organic material,Violation,Class 'PMD_0000868' ('natural organic material') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025997,fraction value specification,Violation,Class 'PMD_0025997' ('fraction value specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000503,ASTM grainsize,Violation,Class 'PMD_0000503' ('ASTM grainsize') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PATO_0002182,molecular quality,Violation,Class 'PATO_0002182' ('molecular quality') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000613,discrete-event simulation,Violation,Class 'PMD_0000613' ('discrete-event simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020037,portion of lithium,Violation,Class 'PMD_0020037' ('portion of lithium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_84292,dithiocarbamate anions,Violation,Class 'CHEBI_84292' ('dithiocarbamate anions') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0002076,collection of specimens [obi],Violation,Class 'OBI_0002076' ('collection of specimens [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000801,irradiating,Violation,Class 'PMD_0000801' ('irradiating') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025020,single fatigue testing process,Violation,Class 'PMD_0025020' ('single fatigue testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000017,regulatory role,Violation,Class 'OBI_0000017' ('regulatory role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000788,impact testing process,Violation,Class 'PMD_0000788' ('impact testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000883,photochemical process,Violation,Class 'PMD_0000883' ('photochemical process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000819,light microscopy,Violation,Class 'PMD_0000819' ('light microscopy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020028,portion of indium,Violation,Class 'PMD_0020028' ('portion of indium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000578,compounding,Violation,Class 'PMD_0000578' ('compounding') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000990,thin layer chromatography system,Violation,Class 'PMD_0000990' ('thin layer chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000010,software,Violation,Class 'IAO_0000010' ('software') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000949,stiffness,Violation,Class 'PMD_0000949' ('stiffness') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000851,melting point,Violation,Class 'PMD_0000851' ('melting point') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020225,interstitial diffusion,Violation,Class 'PMD_0020225' ('interstitial diffusion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050004,thermoplastic polymer,Violation,Class 'PMD_0050004' ('thermoplastic polymer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000624,electron microscope,Violation,Class 'PMD_0000624' ('electron microscope') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000588,creep testing machine,Violation,Class 'PMD_0000588' ('creep testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_194531,flerovium atom,Violation,Class 'CHEBI_194531' ('flerovium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000536,Brinell 2.5 62.5 ISO 6506,Violation,Class 'PMD_0000536' ('Brinell 2.5 62.5 ISO 6506') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000119,sandwich panel composite,Violation,Class 'PMD_0000119' ('sandwich panel composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000792,statistical model validation,Violation,Class 'OBI_0000792' ('statistical model validation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001046,depth,Violation,Class 'PMD_0001046' ('depth') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000884,physical simulation,Violation,Class 'PMD_0000884' ('physical simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000585,continuous simulation,Violation,Class 'PMD_0000585' ('continuous simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000626,electron spectroscopy,Violation,Class 'PMD_0000626' ('electron spectroscopy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_49648,holmium atom,Violation,Class 'CHEBI_49648' ('holmium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020084,portion of osmium,Violation,Class 'PMD_0020084' ('portion of osmium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020031,portion of germanium,Violation,Class 'PMD_0020031' ('portion of germanium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000528,bandsaw,Violation,Class 'PMD_0000528' ('bandsaw') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000580,compression testing machine,Violation,Class 'PMD_0000580' ('compression testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090006,magnesium matrix composite,Violation,Class 'PMD_0090006' ('magnesium matrix composite') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020040,portion of gold,Violation,Class 'PMD_0020040' ('portion of gold') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000180,heatmap,Violation,Class 'IAO_0000180' ('heatmap') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050127,laminated glass,Violation,Class 'PMD_0050127' ('laminated glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010017,platinum metal,Violation,Class 'PMD_0010017' ('platinum metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000534,blank role,Violation,Class 'PMD_0000534' ('blank role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33655,aromatic compound,Violation,Class 'CHEBI_33655' ('aromatic compound') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000008,temporal region,Violation,Class 'BFO_0000008' ('temporal region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_59999,chemical substance,Violation,Class 'CHEBI_59999' ('chemical substance') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_59999,chemical substance,Violation,Class 'CHEBI_59999' ('chemical substance') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050128,electrochromic glass,Violation,Class 'PMD_0050128' ('electrochromic glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000973,tensile testing machine,Violation,Class 'PMD_0000973' ('tensile testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000001,portion of matter,Violation,Class 'PMD_0000001' ('portion of matter') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020151,internal energy,Violation,Class 'PMD_0020151' ('internal energy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050052,leucite-based glass-ceramic,Violation,Class 'PMD_0050052' ('leucite-based glass-ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_22927,bromine atom,Violation,Class 'CHEBI_22927' ('bromine atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000911,reflectivity,Violation,Class 'PMD_0000911' ('reflectivity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020215,wave,Violation,Class 'PMD_0020215' ('wave') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020175,coil (coiled sheet),Violation,Class 'PMD_0020175' ('coil (coiled sheet)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000968,temperature change device,Violation,Class 'PMD_0000968' ('temperature change device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_49957,xenon atom,Violation,Class 'CHEBI_49957' ('xenon atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020241,angle of misalignment (crystallography),Violation,Class 'PMD_0020241' ('angle of misalignment (crystallography)') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000031,generically dependent continuant,Violation,Class 'BFO_0000031' ('generically dependent continuant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020200,force,Violation,Class 'PMD_0020200' ('force') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_22563,anion,Violation,Class 'CHEBI_22563' ('anion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000638,fatigue testing process,Violation,Class 'PMD_0000638' ('fatigue testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_48343,disulfide,Violation,Class 'CHEBI_48343' ('disulfide') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050156,geometry shape,Violation,Class 'PMD_0050156' ('geometry shape') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050067,nitride ceramic,Violation,Class 'PMD_0050067' ('nitride ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000561,cleaning device,Violation,Class 'PMD_0000561' ('cleaning device') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050120,crown glass,Violation,Class 'PMD_0050120' ('crown glass') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020233,dislocation,Violation,Class 'PMD_0020233' ('dislocation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000520,heat flow,Violation,Class 'PMD_0000520' ('heat flow') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020090,portion of uranium,Violation,Class 'PMD_0020090' ('portion of uranium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000649,forming under compressive and tensile conditions,Violation,Class 'PMD_0000649' ('forming under compressive and tensile conditions') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000808,joining by shaping,Violation,Class 'PMD_0000808' ('joining by shaping') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020245,transport,Violation,Class 'PMD_0020245' ('transport') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_29362,ethylene group,Violation,Class 'CHEBI_29362' ('ethylene group') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PATO_0001300,optical quality [pato],Violation,Class 'PATO_0001300' ('optical quality [pato]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050031,natural rubber,Violation,Class 'PMD_0050031' ('natural rubber') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050153,thickness,Violation,Class 'PMD_0050153' ('thickness') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000145,relational quality,Violation,Class 'BFO_0000145' ('relational quality') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010013,hardenable,Violation,Class 'PMD_0010013' ('hardenable') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33833,heteroarene,Violation,Class 'CHEBI_33833' ('heteroarene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000775,hardness testing machine,Violation,Class 'PMD_0000775' ('hardness testing machine') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020098,nature constant,Violation,Class 'PMD_0020098' ('nature constant') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0001039,calibration process,Violation,Class 'PMD_0001039' ('calibration process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0001933,value specification,Violation,Class 'OBI_0001933' ('value specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0001933,value specification,Violation,Class 'OBI_0001933' ('value specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000853,crystallographic texture,Violation,Class 'PMD_0000853' ('crystallographic texture') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000524,assembling process,Violation,Class 'PMD_0000524' ('assembling process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020095,portion of titanium,Violation,Class 'PMD_0020095' ('portion of titanium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020005,porosity,Violation,Class 'PMD_0020005' ('porosity') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020237,Burgers vector,Violation,Class 'PMD_0020237' ('Burgers vector') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000934,sintering,Violation,Class 'PMD_0000934' ('sintering') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000845,matrix role,Violation,Class 'PMD_0000845' ('matrix role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050092,bioinert ceramic,Violation,Class 'PMD_0050092' ('bioinert ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000006,spatial region,Violation,Class 'BFO_0000006' ('spatial region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050043,earthenware,Violation,Class 'PMD_0050043' ('earthenware') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000941,spalling testing process,Violation,Class 'PMD_0000941' ('spalling testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000551,chemical composition,Violation,Class 'PMD_0000551' ('chemical composition') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025003,metallic grain structure,Violation,Class 'PMD_0025003' ('metallic grain structure') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33380,thulium atom,Violation,Class 'CHEBI_33380' ('thulium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020065,portion of selenium,Violation,Class 'PMD_0020065' ('portion of selenium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020211,allotropy of an elemental crystal,Violation,Class 'PMD_0020211' ('allotropy of an elemental crystal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020186,aluminium alloy,Violation,Class 'PMD_0020186' ('aluminium alloy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_74236,polymerisation monomer,Violation,Class 'CHEBI_74236' ('polymerisation monomer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0011023,magnesia ceramic,Violation,Class 'PMD_0011023' ('magnesia ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020229,solution,Violation,Class 'PMD_0020229' ('solution') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000094,material processing [obi],Violation,Class 'OBI_0000094' ('material processing [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000779,heat treatment,Violation,Class 'PMD_0000779' ('heat treatment') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000917,rheometer,Violation,Class 'PMD_0000917' ('rheometer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000038,one-dimensional temporal region,Violation,Class 'BFO_0000038' ('one-dimensional temporal region') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_33382,lutetium atom,Violation,Class 'CHEBI_33382' ('lutetium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020103,molar proportion,Violation,Class 'PMD_0020103' ('molar proportion') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020184,rolling mill,Violation,Class 'PMD_0020184' ('rolling mill') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000379,mechanical function,Violation,Class 'OBI_0000379' ('mechanical function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025021,stamping press,Violation,Class 'PMD_0025021' ('stamping press') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010019,rhodium metal,Violation,Class 'PMD_0010019' ('rhodium metal') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000129,version number,Violation,Class 'IAO_0000129' ('version number') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000773,hardness,Violation,Class 'PMD_0000773' ('hardness') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000029,site,Violation,Class 'BFO_0000029' ('site') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000125,sandwich core role,Violation,Class 'PMD_0000125' ('sandwich core role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000125,sandwich core role,Violation,Class 'PMD_0000125' ('sandwich core') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050044,stoneware,Violation,Class 'PMD_0050044' ('stoneware') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_60003,pure substance,Violation,Class 'CHEBI_60003' ('pure substance') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020041,portion of argon,Violation,Class 'PMD_0020041' ('portion of argon') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050028,melamine formaldehyde,Violation,Class 'PMD_0050028' ('melamine formaldehyde') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_137980,metalloid atom,Violation,Class 'CHEBI_137980' ('metalloid atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000786,hybrid simulation,Violation,Class 'PMD_0000786' ('hybrid simulation') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000967,temperature,Violation,Class 'PMD_0000967' ('temperature') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000785,high temperature gas chromatography system,Violation,Class 'PMD_0000785' ('high temperature gas chromatography system') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0001931,scalar value specification,Violation,Class 'OBI_0001931' ('scalar value specification') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000510,adjustment device role,Violation,Class 'PMD_0000510' ('adjustment device role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000606,differential scanning calorimetry process,Violation,Class 'PMD_0000606' ('differential scanning calorimetry process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020208,slip direction,Violation,Class 'PMD_0020208' ('slip direction') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050012,atactic polypropylene,Violation,Class 'PMD_0050012' ('atactic polypropylene') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_49882,rhenium atom,Violation,Class 'CHEBI_49882' ('rhenium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0050056,alumina ceramic,Violation,Class 'PMD_0050056' ('alumina ceramic') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000310,document,Violation,Class 'IAO_0000310' ('document') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000505,acoustic absorption coefficient,Violation,Class 'PMD_0000505' ('acoustic absorption coefficient') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020050,portion of silicon,Violation,Class 'PMD_0020050' ('portion of silicon') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020134,stimulus role,Violation,Class 'PMD_0020134' ('stimulus role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0010103,hybrid semiconductor,Violation,Class 'PMD_0010103' ('hybrid semiconductor') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000662,glueing,Violation,Class 'PMD_0000662' ('glueing') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
BFO_0000034,function,Violation,Class 'BFO_0000034' ('function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000070,assay,Violation,Class 'OBI_0000070' ('assay') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
OBI_0000070,assay,Violation,Class 'OBI_0000070' ('assay [obi]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000996,triple point,Violation,Class 'PMD_0000996' ('triple point') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_32999,europium atom,Violation,Class 'CHEBI_32999' ('europium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000444,publishing process,Violation,Class 'IAO_0000444' ('publishing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
CHEBI_28073,chromium atom,Violation,Class 'CHEBI_28073' ('chromium atom') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0200005,drawing forming,Violation,Class 'PMD_0200005' ('drawing forming') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000939,soldering function,Violation,Class 'PMD_0000939' ('soldering function') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PATO_0001546,quality of a solid [pato],Violation,Class 'PATO_0001546' ('quality of a solid [pato]') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000608,differential thermal analyzer,Violation,Class 'PMD_0000608' ('differential thermal analyzer') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000942,specific surface area,Violation,Class 'PMD_0000942' ('specific surface area') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090015,biogenic mineral,Violation,Class 'PMD_0090015' ('biogenic mineral') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020238,high angle grain boundary,Violation,Class 'PMD_0020238' ('high angle grain boundary') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000795,ion exchange chromatography process,Violation,Class 'PMD_0000795' ('ion exchange chromatography process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000653,fracture toughness testing process,Violation,Class 'PMD_0000653' ('fracture toughness testing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
IAO_0000591,software method,Violation,Class 'IAO_0000591' ('software method') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000583,computing process,Violation,Class 'PMD_0000583' ('computing process') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0025008,transmission electron microscope,Violation,Class 'PMD_0025008' ('transmission electron microscope') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020025,obstacle role,Violation,Class 'PMD_0020025' ('obstacle role') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0000625,electron microscopy,Violation,Class 'PMD_0000625' ('electron microscopy') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0090002,band gap,Violation,Class 'PMD_0090002' ('band gap') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
PMD_0020046,portion of potassium,Violation,Class 'PMD_0020046' ('portion of potassium') is missing BOTH oboInOwl:creation_date and pav:lastUpdateOn.
