Class Suffix,Label,Severity,Message
DIGITRUBBER_000135,warehouse clerk [hsh],Violation,Class 'warehouse clerk [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000642,butadiene rubber BR [ifnano],Violation,Class 'butadiene rubber BR [ifnano]' is missing a de definition (obo:IAO_0000115).
IAO_0000225,obsolescence reason specification,Violation,Class 'obsolescence reason specification' is missing a de definition (obo:IAO_0000115).
IAO_0000027,data item,Violation,Class 'data item' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000506,density measurement assay [dik],Violation,Class 'density measurement assay [dik]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000055,microcontroller [ita],Violation,Class 'microcontroller [ita]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000213,laser-induced breakdown spectroscopy [ifnano],Violation,Class 'laser-induced breakdown spectroscopy [ifnano]' is missing a de definition (obo:IAO_0000115).
PATO_0002182,molecular quality,Violation,Class 'molecular quality' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000023,mechanical testing system [Arlanxeo],Violation,Class 'mechanical testing system [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
CHEBI_84292,dithiocarbamate anions,Violation,Class 'dithiocarbamate anions' is missing a de definition (obo:IAO_0000115).
OBI_0002076,collection of specimens [obi],Violation,Class 'collection of specimens [obi]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000084,stamp pressure [ita],Violation,Class 'stamp pressure [ita]' is missing a de definition (obo:IAO_0000115).
OBI_0000017,regulatory role,Violation,Class 'regulatory role' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000106,cost [hsh],Violation,Class 'cost [hsh]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000650,styrene-butadiene rubber SBR [ifnano],Violation,Class 'styrene-butadiene rubber SBR [ifnano]' is missing a de definition (obo:IAO_0000115).
IAO_0000010,software,Violation,Class 'software' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000180,filling material [hsh],Violation,Class 'filling material [hsh]' is missing a de definition (obo:IAO_0000115).
NCIT_C25677,shape [ncit],Violation,Class 'shape [ncit]' is missing a de definition (obo:IAO_0000115).
OBI_0000792,statistical model validation,Violation,Class 'statistical model validation' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000453,sensor [chmo],Violation,Class 'sensor [chmo]' is missing a de definition (obo:IAO_0000115).
IAO_0000180,heatmap,Violation,Class 'heatmap' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000461,pin zone,Violation,Class 'pin zone' is missing a de definition (obo:IAO_0000115).
CHEBI_59999,chemical substance,Violation,Class 'chemical substance' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000028,elongation [Arlanxeo],Violation,Class 'elongation [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000400,mass temperature [dik],Violation,Class 'mass temperature [dik]' is missing a de definition (obo:IAO_0000115).
NCIT_C53322,standard deviation [ncit],Violation,Class 'standard deviation [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000244,geometry correction [ifnano],Violation,Class 'geometry correction [ifnano]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_000504,assay process,Violation,Class 'assay process' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000015,silica [Arlanxeo],Violation,Class 'silica [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000089,mean absolute deviation,Violation,Class 'mean absolute deviation' is missing a de definition (obo:IAO_0000115).
NCIT_C948,zinc [ncit],Violation,Class 'zinc [ncit]' is missing a de definition (obo:IAO_0000115).
DIGITRUBBER_1000017,tread [Arlanxeo],Violation,Class 'tread [Arlanxeo]' is missing a de definition (obo:IAO_0000115).
CHEBI_22563,anion,Violation,Class 'anion' is missing a de definition (obo:IAO_0000115).
CHEBI_48343,disulfide,Violation,Class 'disulfide' is missing a de definition (obo:IAO_0000115).
NCIT_C48054,peak [ncit],Violation,Class 'peak [ncit]' is missing a de definition (obo:IAO_0000115).
NCIT_C16237,validation [ncit],Violation,Class 'validation [ncit]' is missing a de definition (obo:IAO_0000115).
